Die Gesundheitstreffs sind Anlaufstellen zum Thema Gesundheit im Stadtteil.;Was ist ein Gesundheits-Treff?\n\nIn einem Gesundheits-Treff arbeiten viele Menschen.\nDie Menschen beraten andere Menschen.\nZum Beispiel:\n* Wenn Sie eine Frage zu Ihrer Gesundheit haben.\n* Wenn Sie eine Frage zu Ihrer Kranken-Versicherung haben.\n* Wenn Sie eine Frage zu einem Arzt-Termin haben.\n* Wenn Sie eine Frage zu einem Medikament haben.\n  Medikamente sind zum Beispiel Tabletten.\n  Tabletten können Sie schlucken.\n  Tabletten können Sie gegen eine Krankheit nehmen.\n  Zum Beispiel gegen Kopf-Schmerzen.\n  Oder gegen Husten.\n  Oder gegen Fieber.\n  Oder gegen Bauch-Schmerzen.\n  Oder gegen Übelkeit.\n  Oder gegen Durchfall.\n  Oder gegen Schwindel.\n  Oder gegen Schlaf-Störungen.;;
In den GesundheitsTreffs steht Ihnen ein interdisziplinäres Team aus einer Ärzt*in, einer Sozialpädagog*in, Gesundheits- und Kinderkrankenpfleger*innen und medizinischen Fachangestellten für alle Fragen rund um die eigene Gesundheit und das gesunde Aufwachsen von Kindern und Jugendlichen zur Verfügung.\n\nDie GesundheitsTreffs beraten vertraulich, unabhängig und kostenlos zu Gesundheitsthemen. Sie sind Einrichtungen der Landeshauptstadt München. Alle Angebote sind kostenfrei. Sie benötigen keine Krankenversicherungskarte. Bei Bedarf können wir jederzeit Dolmetscher*innen hinzuziehen.;Gesundheits-Treff Hasenbergl\n\nDer Gesundheits-Treff Hasenbergl ist in dem Stadt-Teil Hasenbergl.\nDer Gesundheits-Treff Hasenbergl ist in einem Haus.\nDas Haus ist barriere-frei.\nDas heißt:\nMenschen im Roll-Stuhl kommen ohne Hilfe in das Haus.\nUnd kommen in alle Räume.\nDas Haus ist barriere-frei.;;
GesundheitsTreffs arbeiten mit niedergelassenen Ärzt*innen, Hebammen, Krankenhäusern und anderen medizinischen und sozialen Einrichtungen zusammen. Ein wichtiges Ziel der Arbeit der GesundheitsTreffs ist die Verknüpfung des medizinischen Sektors im Stadtteil mit Angeboten im sozialen Bereich. Sie planen bedarfsgerecht konkrete Maßnahmen der Gesundheitsförderung und -vorsorge im Stadtteil in Kooperation mit Stadtteilakteuren und setzen diese um.;Gesundheits-Treff Hasenbergl\n\nDer Gesundheits-Treff Hasenbergl ist in dem Stadt-Teil Hasenbergl.\nDer Gesundheits-Treff Hasenbergl ist in einem Haus.\nDas Haus ist barriere-frei.\nDas heißt:\nMenschen im Roll-Stuhl kommen ohne Hilfe in das Haus.\nUnd kommen in alle Räume.\nDas Haus ist barriere-frei.\nDas Haus ist barriere-frei.\nDas Haus ist barriere-frei.\n\nDie Adresse von dem Gesundheits-Treff Hasenbergl ist:\nWintersteinstraße 14\n80933 München\n\nSie können einen Termin machen.\nSie können anrufen für den Termin.\nOder eine E-Mail schreiben.\nDie Telefon-Nummer von dem Gesundheits-Treff Hasenbergl ist:\n0 89 – 20 32 36 51 1\nSie erreichen die Telefon-Nummer dann:\n\nMontag, Dienstag, Mittwoch und Donnerstag:\nImmer von 9 Uhr morgens bis 15 Uhr nachmittags\nFreitag:\nVon 9 Uhr morgens bis 12 Uhr mittags\n\nDie E-Mail-Adresse von dem Gesundheits-Treff Hasenbergl ist:\ngesundheit-hasenbergl.gsr@muenchen.de\n\nSie können auch ohne Termin zu dem Gesundheits-Treff Hasenbergl kommen.\nSie müssen dann vielleicht warten.\n\nDie Öffnungs-Zeiten von dem Gesundheits-Treff Hasenbergl sind:\n\nMontag, Dienstag und Donnerstag:\nImmer von 9 Uhr morgens bis 15 Uhr nachmittags\nMittwoch:\nVon 9 Uhr morgens bis 17 Uhr nachmittags;;
Beratung bei gesundheitlichen Fragen und Problemen\n* Beratung zur Krankheitsdiagnose und Behandlung zum Beispiel bei Diabetes, Herz-Kreislauferkrankungen, Krebs\n* Erklärung ärztlicher Befunde\n* Beratung zu Medikamenten\n* Beratung zu gesundheitlichen Fragestellungen, wie zum Beispiel Ernährung bei Kindern und Erwachsenen, seelische Gesundheit, Vorsorgeuntersuchungen, Pflege von Angehörigen, Krankenkassenleistungen;Gesundheits-Treff Hasenbergl\n\nDer Gesundheits-Treff Hasenbergl ist in dem Stadt-Teil Hasenbergl.\nDer Gesundheits-Treff Hasenbergl ist in einem Haus.\nDas Haus ist barriere-frei.\nDas heißt:\nMenschen im Roll-Stuhl kommen ohne Hilfe in das Haus.\nUnd kommen in alle Räume.;;
Ärztliche Untersuchung mit Beratung für Kinder und Erwachsene\n* Nachholen versäumter Kinder-Vorsorgeuntersuchungen (U-Untersuchungen)\n* Untersuchung des Entwicklungsstandes von Säuglingen und Kindern\n* Impfberatung\n* Gesundheits-Check-Up mit Beratung\n;Die Beratungs-Stelle für Schwangere ist im Gesundheits-Referat.\nDie Beratungs-Stelle für Schwangere ist im Stadt-Bezirk Neuhausen-Nymphenburg.\nDie Adresse ist:\nBayerstraße 28a\n80335 München\nDas Gesundheits-Referat hat einen barrierefreien Eingang.\nDas heißt:\nMenschen im Rollstuhl können einfach hineinkommen.\nDie Beratungs-Stelle für Schwangere ist im Raum Nummer 2014 im zweiten Stock.\nEs gibt einen Aufzug in den zweiten Stock.\nSie brauchen vorher einen Termin\nSie müssen den Termin vereinbaren.\nSie können uns dafür anrufen.\nOder Sie können uns eine E-Mail schreiben.\nKlicken Sie mit der Computer-Maus auf den Link.\nDann kommen Sie zu einer neuen Internet-Seite.\nAuf der Seite finden Sie\ndie Telefon-Nummer von der Beratungs-Stelle für Schwangere\ndie E-Mail-Adresse von der Beratungs-Stelle für Schwangere\nDas ist der Link: https://stadt.muenchen.de/leichte-sprache/infos/beratungs-stelle-schwangere-ls.html;;
Vermittlung sozialer Hilfen\n* Hilfe bei Anträgen (zum Beispiel Reha, Krankenkasse, Pflege, Schwerbehindertenausweis, Haushaltshilfe, Unterstützungsdienste nach Klinikaufenthalt)\n* Unterstützung bei der Suche nach Hausärzt*innen, Fachärzt*innen, Physio- und Psychotherapeut*innen\n* Vermittlung an Fachstellen, Beratungsstellen und weiterführende Hilfsangebote;Die Sozial-Hilfe-Stelle ist für alle Menschen in München da.\nDie Sozial-Hilfe-Stelle hilft Ihnen.\nZum Beispiel:\n* Wenn Sie nicht wissen, wo Sie Hilfe bekommen.\n* Wenn Sie nicht wissen, welche Stelle Ihnen helfen kann.\n* Wenn Sie einen Antrag stellen müssen.\n  Zum Beispiel:\n  Einen Antrag auf Sozial-Hilfe.\n  Oder einen Antrag auf Grundsicherung.\n  Oder einen Antrag auf einen Schwer-Behinderten-Ausweis.\n  Oder einen Antrag auf einen Park-Ausweis für Menschen mit Behinderung.\n  Oder einen Antrag auf eine Haushalts-Hilfe.\n  Oder einen Antrag auf eine Pflege-Stufe.\n  Oder einen Antrag auf eine Betreuung.;;
Gruppenangebote, Kurse und Schulungen\n* Angebote zu Bewegungsförderung und zu gesunder Ernährung\n* Aufsuchende Arbeit, zum Beispiel in Eltern-Cafés und Unterkünften\n* Informationsveranstaltungen für Kindertagesstätten und Schulen\n* Vorträge zu verschiedenen Gesundheitsthemen auf Anfrage, themenbezogene Gruppentreffen für verschiedene Altersgruppen;Gesundheits-Treffs\n\nWas ist ein Gesundheits-Treff?\n\nIn einem Gesundheits-Treff arbeiten verschiedene Fach-Leute.\nFach-Leute sind Menschen, die viel über ein Thema wissen.\nZum Beispiel über Gesundheit.\nIn einem Gesundheits-Treff arbeiten zum Beispiel:\n* Ärzte\n* Ärztinnen\n* Kranken-Pfleger\n* Kranken-Pflegerinnen\n* Sozial-Arbeiter\n* Sozial-Arbeiterinnen\n* Berater\n* Beraterinnen\n* Dolmetscher\n* Dolmetscherinnen\nDolmetscher übersetzen von einer Sprache in eine andere Sprache.\nZum Beispiel von Türkisch in die Deutsche Sprache.\nOder von Arabisch in die Deutsche Sprache.\n\nIn einem Gesundheits-Treff gibt es viele Angebote.\nZum Beispiel:\n* Beratung\n* Untersuchungen\n* Hilfe bei Anträgen\n* Kurse\n* Vorträge\n* Gruppen-Treffen\n* Sport-Angebote\n* Gesundheits-Kurse;;
Ziele der GesundheitsTreffs\n* Gesundheit erhalten und verbessern (Gesundheitsförderung)\n* Verhaltens- und lebensweltbezogene Risiken auf individueller und struktureller Ebene reduzieren (Prävention)\n* Einen niederschwelligen Zugang zur gesundheitlichen Versorgung herstellen und die Weitervermittlung in die gesundheitliche Versorgung sicherstellen\n* Gesundheit(skompetenzen) stärken\n* Gesundheitsförderliche Lebenswelten schaffen;Die Gesundheits-Treffs haben 5 Ziele:\n* Gesundheit erhalten und verbessern\n* Verhaltens- und lebensweltbezogene Risiken auf individueller und struktureller Ebene reduzieren\n* Einen niederschwelligen Zugang zur gesundheitlichen Versorgung herstellen und die Weitervermittlung in die gesundheitliche Versorgung sicherstellen\n* Gesundheit(skompetenzen) stärken\n* Gesundheitsförderliche Lebenswelten schaffen;;
Wohnsitz anmelden oder ummelden;Sie ziehen nach München um?\nDann müssen Sie Ihren neuen Wohn-Sitz bei uns anmelden.\n\nDer Wohn-Sitz ist der Ort, wo Sie wohnen.\n\nZum Beispiel:\n\n* eine Wohnung\n* ein Haus\n* ein Wohn-Heim\n\nBis wann müssen Sie Ihren neuen Wohn-Sitz anmelden?\n\nSie haben 2 Wochen Zeit nach dem Umzug.\n2 Wochen sind 14 Tage.\nZum Beispiel:\nSie ziehen am 1. Dezember in Ihre neue Wohnung.\nSie müssen die neue Wohnung bis zum 14. Dezember anmelden.\n\nWo melden Sie Ihren neuen Wohn-Sitz an?\n\nSie müssen dafür selbst in ein Bürger-Büro gehen.;;
Wenn Sie nach München ziehen, müssen Sie sich so schnell wie möglich anmelden - auch bei einer Ummeldung innerhalb der Stadt. Der Gesetzgeber sieht 14 Tage vor.;Sie ziehen nach München um?\nDann müssen Sie sich in München anmelden.\nDas nennt man Wohn-Sitz anmelden.\nSie müssen das in einem Bürger-Büro machen.\nSie müssen das innerhalb von 2 Wochen machen.\n2 Wochen sind 14 Tage.\nZum Beispiel:\nSie ziehen am 1. Dezember in Ihre neue Wohnung.\nDann müssen Sie die neue Wohnung bis zum 14. Dezember anmelden.\nSie müssen das nicht selbst machen.\nDas kann auch jemand anderes für Sie machen.\nZum Beispiel:\nIhre Mutter oder Ihr Vater.\nOder ein anderer Verwandter.\nOder ein Freund oder eine Freundin.\nOder ein Betreuer.\nSie müssen dieser Person eine Vollmacht geben.\nEine Vollmacht ist ein Papier.\nAuf dem Papier steht:\nDiese Person darf das für mich machen.\nDie Person muss die Vollmacht mitbringen.\nDie Person muss auch noch 4 Dinge mitbringen:\n1.\nDen Personal-Ausweis oder Reise-Pass von Ihnen.\n2.\nDen Personal-Ausweis oder Reise-Pass von sich selbst.\n3.\nDas Anmelde-Formular.\nSie müssen das Anmelde-Formular vorher ausfüllen und unterschreiben.\n4.\nDie Wohnungs-Geber-Bestätigung.\nDer Wohnungs-Geber ist Ihr Vermieter.;;
Wohnsitz;Sie ziehen nach München um?\nDann müssen Sie Ihren neuen Wohn-Sitz bei uns anmelden.\n\nDer Wohn-Sitz ist der Ort, wo Sie wohnen.\n\nZum Beispiel:\n\neine Wohnung\nein Haus\nein Wohn-Heim\n\nBis wann müssen Sie Ihren neuen Wohn-Sitz anmelden?\n\nSie haben 2 Wochen Zeit nach dem Umzug.\n2 Wochen sind 14 Tage.;;
Voraussetzungen\n* Der Einzug in die Wohnung ist bereits erfolgt. Eine Anmeldung mit einem Datum, das in der Zukunft liegt, ist rechtlich nicht möglich.\n* An Ihrem vorherigen Wohnort müssen Sie sich nicht abmelden. Dies erfolgt automatisch, wenn Sie sich in München anmelden.\n* Bei mehreren Wohnungen in Deutschland:\n  Sie müssen festlegen, wo Ihr Hauptwohnsitz ist.\n* Bei Familien:\n  Es reicht aus, wenn eine meldepflichtige Person zur Anmeldung ins Bürgerbüro kommt.\n* Bei Minderjährigen bis 16 Jahre:\n  Ist die Person meldepflichtig, in deren Wohnung die/ der Minderjährige einzieht.\n* Bei Betreuungen:\n  Betreuer*innen, die eine entsprechende Betreuungsvollmacht mit Aufenthaltsbestimmung und Einwillungsvorbehalt haben, müssen die betreute Person anmelden.;Sie ziehen nach München um?\nDann müssen Sie Ihren neuen Wohn-Sitz bei uns anmelden.\n\nDer Wohn-Sitz ist der Ort, wo Sie wohnen.\n\nZum Beispiel:\n\n* eine Wohnung\n* ein Haus\n* ein Wohn-Heim\n\nBis wann müssen Sie Ihren neuen Wohn-Sitz anmelden?\n\nSie haben 2 Wochen Zeit nach dem Umzug.\n2 Wochen sind 14 Tage.;;
Benötigte Unterlagen\n* Gültiges Ausweisdokument der meldepflichtigen Personen\n* Bestätigung des Wohnungsgebers/ Eigentümers über den Bezug der Wohnung. Die Vorlage einer Bestätigung in selbstverfasster Form reicht nur aus, wenn darin sämtliche notwendigen Angaben enthalten sind:\n  * Anschrift der Wohnung\n  * Vollständiger Name und Anschrift des Wohnungsgebers (Sollte der Wohnungsgeber nicht gleichzeitig der Eigentümer der Wohnung sein, ist zusätzlich der Name des Eigentümers anzugeben.)\n  * Einzugsdatum\n  * Die Namen sämtlicher meldepflichtiger Personen\n\n* Sollte Ihnen die Wohnungsgeberbestätigung nicht oder noch nicht vorliegen, können Sie eine Erklärung zur fehlenden Wohnungsgeberbestätigung abgeben.\n\n* Wenn München der Hauptwohnsitz ist: Personalausweis und bei Zuzug nach München Reisepass (falls vorhanden) zur Aktualisierung der Anschrift/ Wohnort mitbringen.\n\n* wenn Sie innerhalb von München umziehen und ein Fahrzeug haben:\n  Für die Adressänderung in den Fahrzeugpapieren bringen Sie bitte die Zulassungsbescheinigung Teil I (bisher Fahrzeugschein) und den Prüfbericht oder Eintrag im Fahrzeugschein über eine gültige Hauptuntersuchung  mit. \n\n* wenn Sie neu nach München ziehen und ein Fahrzeug ummelden wollen:\n  Beachten Sie dazu die Informationen der Kfz-Zulassungsbehörde (Fahrzeug ummelden von außerhalb nach München).\n\n* falls die Anmeldung durch eine von Ihnen bevollmächtigte Person erfolgt:\n  Eine Vollmacht, die folgende Bereiche umfasst: melderechtliche Angelegenheiten oder Aufenthaltsbestimmungsrecht oder Behördenangelegenheiten (das gilt auch für Vorsorgevollmachten), ein Pass oder Ausweisdokument beider Personen.;Sie wohnen in München?\nOder Sie haben früher einmal in München gewohnt?\nDann können Sie eine Melde-Bescheinigung beantragen.\nDie Melde-Bescheinigung bekommen Sie im Bürger-Büro.\nSie müssen die Melde-Bescheinigung dort beantragen.\nSie müssen dafür selbst in das Bürger-Büro gehen.\nSie brauchen vorher einen Termin im Bürger-Büro.\nSie können den Termin am Telefon ausmachen.\nDie Telefon-Nummer ist:\n0 89 - 23 39 60 00\nSie erreichen das Bürger-Büro am\nMontag, Dienstag, Mittwoch und Donnerstag:\nImmer von 7.30 Uhr morgens bis 15.30 Uhr nachmittags\nFreitag:\nVon 7.30 Uhr morgens bis 13 Uhr mittags\nSie sprechen dann mit einem Mitarbeiter.\nDer Mitarbeiter will wissen:\nSie brauchen eine Melde-Bescheinigung.\nIhren Nach-Namen.\nIhren Vor-Namen.\nIhre Adresse in München.\nIhre Telefon-Nummer.\nWann haben Sie Zeit für einen Termin bei dem Bürger-Büro?\nDann gibt Ihnen der Mitarbeiter von dem Bürger-Büro einen Termin.\nSie müssen diese Dinge zu dem Termin mitbringen:\n* Ihren Personal-Ausweis oder Reise-Pass.\n  Vielleicht haben Sie keinen deutschen Ausweis.\n  Dann müssen Sie uns den Pass von Ihrem Heimat-Land mitbringen.\n  Eine Kopie von Ihrem Personal-Ausweis oder Pass reicht nicht.\n* Sie können das Antrags-Formular mitbringen.\n  Klicken Sie auf den Link zu dem Antrags-Formular.\n  Dann kommen Sie automatisch zu dem Antrags-Formular.\n  Drucken Sie das Antrags-Formular aus.\n  Bringen Sie das Antrags-Formular mit.\n  Das Antrags-Formular ist in schwerer Sprache.\n  Können Sie nicht gut lesen oder schreiben?\n  Dann hilft Ihnen ein Mitarbeiter von dem Bürger-Büro beim Ausfüllen.\n  Sie müssen uns das sagen:\n  Welche Angaben sollen auf der Melde-Bescheinigung stehen.\n  Sie können uns das sagen:\n  Für welches Amt brauchen Sie die Melde-Bescheinigung.\n  Bringen Sie das Schreiben von der Behörde am besten mit.\n* Sie müssen die Melde-Bescheinigung im Bürger-Büro bezahlen.\n  Wenn Sie den Antrag bei einem Termin im Bürger-Büro stellen.\n  Sie können mit Bar-Geld bezahlen.\n  Das bedeutet:\n  Sie können mit Geld-Scheinen und Münzen bezahlen.\n  Sie können auch mit Ihrer Bank-Karte bezahlen.\n  Diese Karte haben Sie bei der Bank für Ihr Konto bekommen.\n  Sie können so bezahlen.\n  Und müssen keine Münzen oder Geld-Scheine dafür haben.\n  Sie können die Melde-Bescheinigung sofort mitnehmen.\n  Die Melde-Bescheinigung kostet 5 Euro.\n  Eine Melde-Bescheinigung für die Renten-Versicherung ist kostenlos.;;
Dauer & Kosten\nGebührenrahmen\n* kostenfrei\n* Adressänderung in Fahrzeugpapieren: 12 Euro;Die Führerschein-Stelle ist für alle Menschen da,\ndie in München wohnen und einen Führerschein haben.\n\nDie Führerschein-Stelle ist im Kreis-Verwaltungs-Referat.\nDas ist in der Garmischer Straße 19/21.\nDas ist in 81373 München.\n\nSie müssen vorher einen Termin machen.\nSie können den Termin am Telefon machen.\nDie Telefon-Nummer ist:\n0 89 - 23 39 60 90\nSie erreichen die Telefon-Nummer am\n* Montag\n* Dienstag\n* Mittwoch\n* Donnerstag\nImmer von 7.30 Uhr morgens bis 15.30 Uhr nachmittags.\n* Freitag\nVon 7.30 Uhr morgens bis 13 Uhr mittags.\n\nOder Sie können den Termin online machen.\nOnline heißt:\nSie machen etwas mit dem Computer im Internet.\nOnline spricht man onn-lein.\nKlicken Sie auf den Link zur Termin-Vereinbarung bei der Führerschein-Stelle.\nDann kommen Sie automatisch zu der Online-Termin-Vereinbarung.\nLink zur Termin-Vereinbarung bei der Führerschein-Stelle;;
Wohnsitz abmelden;Wohn-Sitz abmelden\n\nSie müssen Ihren Wohn-Sitz in München abmelden,\nwenn Sie keinen festen Wohn-Sitz mehr haben.\nDas nennt man wohnungs-los.\nOder wenn Sie ins Ausland ziehen.\n\nSie müssen Ihren Haupt-Wohn-Sitz in München abmelden,\nwenn Sie ins Ausland ziehen.\n\nSie müssen Ihren Neben-Wohn-Sitz in München abmelden,\nwenn Sie Ihre Neben-Wohnung auflösen.\nDas heißt:\nSie haben die Neben-Wohnung zum Beispiel gekündigt.\nSie ziehen aus der Neben-Wohnung aus.\nDie Neben-Wohnung gibt es nicht mehr.\n\nSie können Ihren Wohn-Sitz in München abmelden,\nwenn Sie aus München wegziehen.\nDas heißt:\nSie ziehen aus München weg.\nSie haben dann keinen Wohn-Sitz mehr in München.\nOder Sie ziehen ins Ausland.\nDas heißt:\nSie wohnen dann nicht mehr in Deutschland.\nSie haben dann keinen Wohn-Sitz mehr in Deutschland.;;
Wenn Sie ins Ausland wegziehen, eine Nebenwohnung aufgeben oder keinen festen Wohnsitz mehr haben, müssen Sie sich abmelden.;Sie müssen Ihren Wohn-Sitz in München abmelden,\nwenn Sie aus München wegziehen.\nZum Beispiel:\nSie ziehen in eine andere Stadt.\nOder in ein anderes Land.\nOder Sie haben keine Wohnung mehr.\nDas nennt man wohnungs-los.\nOder Sie haben eine Neben-Wohnung in München.\nSie haben aber noch eine Haupt-Wohnung.\nSie wollen die Neben-Wohnung nicht mehr haben.\nDann müssen Sie die Neben-Wohnung kündigen.\nUnd sich dort abmelden.\nSie ziehen aus der Neben-Wohnung aus.\nDann müssen Sie sich dort abmelden.;;
Sie müssen sich innerhalb von zwei Wochen nach dem Auszug abmelden. Andernfalls handeln Sie ordnungswidrig und müssen mit einer Geldbuße rechnen. Eine Abmeldung ist frühestens eine Woche vor Ihrem Auszug möglich.;Sie müssen Ihren Wohn-Sitz in München abmelden,\nwenn Sie keinen festen Wohn-Sitz mehr haben.\nDas nennt man wohnungs-los.\nOder wenn Sie ins Ausland ziehen.\nDann müssen Sie sich im Bürger-Büro abmelden.\n\nSie müssen Ihren Wohn-Sitz in München nur dann abmelden:\n* Wenn Sie keinen festen Wohn-Sitz mehr haben.\n  Das nennt man wohnungs-los.\n  Oder wenn Sie ins Ausland ziehen.;;
Benötigte Unterlagen\n\nSie können die Abmeldung schriftlich (per Post, Fax oder E-Mail) erledigen, beim Wegzug ins Ausland auch online.\n\nSie benötigen:\n* Kopie des Personalausweises oder Reisepasses\n* Vollständig ausgefülltes Formular für die Abmeldung\n* (zum Download erhältlich oder im Schreibwarenhandel zu kaufen)\n* * Ehegatten, eingetragene Lebenspartner und Familienangehörige können für die gemeinsame Wohnung zusammen ein Formblatt für die Abmeldung verwenden. Bei mehr als vier Personen muss ein zusätzliches Formblatt verwendet werden. Pro Formblatt genügt die Unterschrift einer Person. \n* * Bei mehreren Personen, die nicht verwandt sind, muss jede Person ein eigenes Formblatt ausfüllen und unterschreiben. \n* * Bei Minderjährigen bis 16 Jahre muss die Person das Formblatt unterschreiben, aus deren Wohnung die/ der Minderjährige auszieht.\n* * Bei Betreuungen:Wenn der Betreuer den Aufenthalt bestimmen kann oder ein Einwilligungsvorbehalt für den Betreuten angeordnet ist, muss der Betreuer das Formblatt ausfüllen und unterschreiben sowie seine Betreuungsvollmacht nachweisen.;Sie müssen Ihren Wohn-Sitz abmelden:\n* Wenn Sie keinen festen Wohn-Sitz haben.\n  Das nennt man wohnungslos.\n* Oder wenn Sie ins Ausland ziehen.\n\nSie müssen Ihren Wohn-Sitz abmelden:\n* Wenn Sie Ihren Neben-Wohn-Sitz auflösen.\n  Zum Beispiel:\n  Sie haben eine Neben-Wohnung gekündigt.\n  Sie ziehen aus der Neben-Wohnung aus.\n  Die Neben-Wohnung gibt es nicht mehr.\n\nSie können die Abmeldung schriftlich (per Post, Fax oder E-Mail) erledigen, beim Wegzug ins Ausland auch online.\n\nSie benötigen:\n* Kopie des Personalausweises oder Reisepasses\n* Vollständig ausgefülltes Formular für die Abmeldung\n* (zum Download erhältlich oder im Schreibwarenhandel zu kaufen)\n* Ehegatten, eingetragene Lebenspartner und Familienangehörige können für die gemeinsame Wohnung zusammen ein Formblatt für die Abmeldung verwenden. Bei mehr als vier Personen muss ein zusätzliches Formblatt verwendet werden. Pro Formblatt genügt die Unterschrift einer Person.\n* Bei mehreren Personen, die nicht verwandt sind, muss jede Person ein eigenes Formblatt ausfüllen und unterschreiben.\n* Bei Minderjährigen bis 16 Jahre muss die Person das Formblatt unterschreiben, aus deren Wohnung die/ der Minderjährige auszieht.\n* Bei Betreuungen:Wenn der Betreuer den Aufenthalt bestimmen kann oder ein Einwilligungsvorbehalt für den Betreuten angeordnet ist, muss der Betreuer das Formblatt ausfüllen und unterschreiben sowie seine Betreuungsvollmacht nachweisen.;;
Gebührenrahmen\nkostenlos;Die Prüfung ist kostenlos.;;
EU-Parkausweis (hellblau) für Behinderte;Park-Ausweis für Menschen mit Behinderung beantragen\n\nSie haben Ihren Haupt-Wohnsitz in München?\nUnd Sie haben eine schwere Behinderung?\nDann können Sie einen Park-Ausweis für Menschen mit Behinderung beantragen.\n\nWas können Sie mit dem Park-Ausweis machen?\nSie dürfen auf Behinderten-Park-Plätzen parken.\nDas Parken ist kostenlos.\nVielleicht bekommen Sie auch einen eigenen Park-Platz.\nZum Beispiel vor Ihrem Haus.\nDen Park-Platz dürfen dann nur Sie benutzen.\nSie müssen keine Park-Gebühr bezahlen:\n* an Park-Uhren\n* an Park-Schein-Automaten\n* in Park-Lizenz-Gebieten in München\nPark-Lizenz-Gebiete sind besondere Gebiete in München.\nDort können Bewohner mit einem Park-Ausweis parken.\nDer Park-Ausweis für Menschen mit Behinderung gilt überall in Deutschland.\nDer Park-Ausweis gilt auch in anderen Ländern in Europa.\nAndere Länder in Europa sind zum Beispiel:\n* Österreich\n* Schweiz\n* Italien\n* Frankreich\nDer Park-Ausweis muss im Fahrzeug liegen.\nHinter der Windschutz-Scheibe.\nDer Park-Ausweis muss gut lesbar sein.\n\nWer kann einen Park-Ausweis für Menschen mit Behinderung bekommen?\nSie müssen einen Schwer-Behinderten-Ausweis haben.\nOder Sie haben eine Bescheinigung vom Zentrum Bayern Familie und Soziales.\nDie Abkürzung dafür ist ZBFS.\nFrüher hieß das ZBFS Versorgungs-Amt.\nSie haben einen Schwer-Behinderten-Ausweis?\nDann muss im Schwer-Behinderten-Ausweis das Merk-Zeichen aG stehen.\nDas Merk-Zeichen aG bedeutet:\nAußer-gewöhnliche Geh-Behinderung.\nDas bedeutet:\nSie können sehr schlecht gehen.\nZum Beispiel:\n* Sie brauchen immer Hilfe beim Gehen.\n* Das Gehen ist sehr anstrengend.\n* Sie können gar nicht gehen.\nUnd brauchen deshalb vielleicht einen Roll-Stuhl.\nOder im Schwer-Behinderten-Ausweis steht das Merk-Zeichen Bl.\nDas Merk-Zeichen Bl bedeutet blind;;
Beeinträchtigte können einen EU-Parkausweis beantragen. Damit dürfen sie auf Schwerbehindertenparkplätzen parken und haben die Erlaubnis zum gebührenfreien Parken.;Sie haben Ihren Haupt-Wohnsitz in München?\nUnd Sie haben eine schwere Behinderung?\nDann können Sie einen Park-Ausweis für Menschen mit Behinderung beantragen.\n\nWas können Sie mit dem Park-Ausweis machen?\n\n* Sie dürfen auf Behinderten-Park-Plätzen parken.\n* Das Parken ist kostenlos.\n* Vielleicht bekommen Sie auch\n  einen eigenen Park-Platz.\n  Zum Beispiel vor Ihrem Haus.\n  Den Park-Platz dürfen dann nur Sie benutzen.\n* Sie müssen keine Park-Gebühr bezahlen:\n  * an Park-Uhren\n  * an Park-Schein-Automaten\n  * in Park-Lizenz-Gebieten in München\n    Park-Lizenz-Gebiete sind\n    besondere Gebiete in München.\n    Dort können Bewohner\n    mit einem Park-Ausweis parken.\n* Der Park-Ausweis für Menschen mit Behinderung gilt überall in Deutschland.\n* Der Park-Ausweis gilt auch in anderen Ländern in Europa.;;
